Year,Make,Model,Type,Seats,Doors
2007,Dodge,RAM,5.7 L  LARAMIE CREW CAB Pick Up Double Cab,6,4
2007,Dodge,RAM,5.7 L  QUAD CAB Pick Up Double Cab,6,4
2007,Ferrari,612,5.7 L F1A F1 SCAGLIETTI Coupe,4,2
2007,Ferrari,F430,4.3 L F1 F1 Coupe,2,2
2007,Ferrari,F430,4.3 L F1 F1 SPYDER Convertible,2,2
2007,Ferrari,F430,4.3 L MANUAL SPYDER Convertible,2,2
2007,Ferrari,F430,4.3 L MANUAL STD Coupe,2,2
2007,Ferrari,F599,6.0 L F1 F1 GTB Coupe,2,2
2007,Ford,CROWN VICTORIA,4.6 L  LX Sedan,5,4
2007,Ford,EDGE,3.5 L  LIMITED SUV,5,5
2007,Ford,EDGE,3.5 L  SEL PLUS SUV,5,5
2007,Ford,EDGE,3.5 L  SEL SUV,5,5
2007,Ford,ESCAPE,3.0 L  XLS SUV,5,5
2007,Ford,ESCAPE,3.0 L  XLT LEATHER SUV,5,5
2007,Ford,EXPEDITION,5.4 L  EDDIE BAUER SUV,8,5
2007,Ford,EXPEDITION,5.4 L  XLT SUV,8,5
2007,Ford,EXPLORER,4.0 L  EDDIE BAUER SUV,7,5
2007,Ford,EXPLORER,4.0 L  LTD SUV,7,5
2007,Ford,EXPLORER,4.0 L  XLT SUV,7,5
2007,Ford,EXPLORER SPORT TRAC,4.0 L  XLT Pick Up Double Cab,5,5
2007,Ford,F-150,4.6 L  STD Pick Up,2,2
2007,Ford,F-150,5.4 L  LARIAT Pick Up Double Cab,4,4
2007,Ford,F-350,6.4 L  XL  SRW Pick Up Double Cab,4,4
2007,Ford,FIESTA,1.4 L  STD Hatchback,5,5
2007,Ford,FIESTA,1.4 L  TREND Hatchback,5,5
2007,Ford,FIESTA,1.4 L MANUAL STD Hatchback,5,5
2007,Ford,FIVE HUNDRED,3.5 L  STD Sedan,5,4
2007,Ford,FOCUS,1.6 L  AMBIENTE Hatchback,5,5
2007,Ford,FOCUS,1.6 L  GHIA Hatchback,5,5
2007,Ford,FOCUS,1.6 L  SPORT Hatchback,5,5
2007,Ford,FOCUS,1.6 L  TREND Hatchback,5,5
2007,Ford,FOCUS,1.6 L  TREND Sedan,5,4
2007,Ford,FOCUS,2.0 L  TITANIUM Hatchback,5,5
2007,Ford,FREESTAR,4.2 L  STD MPV,7,5
2007,Ford,GT,5.4 L MANUAL STD Coupe,2,2
2007,Ford,MONDEO,2.0 L  STD Estate,5,5
2007,Ford,MONDEO,2.0 L  STD Hatchback,5,5
2007,Ford,MONDEO,2.0 L  STD Sedan,5,4
2007,Ford,MONDEO,2.3 L  TREND Estate,5,5
2007,Ford,MONDEO,2.3 L  TREND Hatchback,5,5
2007,Ford,MONDEO,2.3 L  TREND Sedan,5,4
2007,Ford,MUSTANG,4.0 L  PREMIUM Convertible,4,2
2007,Ford,MUSTANG,4.0 L  PREMIUM Coupe,4,2
2007,Ford,MUSTANG,4.6 L  GT Convertible,4,2
2007,Ford,MUSTANG,4.6 L  GT Coupe,4,2
2007,Ford,MUSTANG,4.6 L MANUAL GT Coupe,4,2
2007,Ford,MUSTANG,5.4 L MANUAL SHELBY COBRA Coupe,4,2
2007,Ford,RANGER,2.6 L MANUAL STD Pick Up Double Cab,4,4
2007,Ford,RANGER,2.6 L MANUAL STD Pick Up Single Cab,2,2
2007,GMC,ACADIA,3.6 L  SLE SUV,7,5
2007,GMC,ACADIA,3.6 L  SLT1 SUV,7,5
2007,GMC,ACADIA,3.6 L  SLT2 SUV,7,5
2007,GMC,ENVOY,4.2 L  SLE SUV,5,5
2007,GMC,ENVOY,4.2 L  SLT SUV,7,5
2007,GMC,ENVOY,4.2 L  STD SUV,5,5
2007,GMC,ENVOY,5.3 L  DENALI SUV,7,5
2007,GMC,SIERRA,4.3 L  1500 PICK UP EXT CAB,2,2
2007,GMC,SIERRA,4.8 L  1500  Z71 Pick Up Double Cab,5,4
2007,GMC,SIERRA,4.8 L  1500  Z71 Pick Up Single Cab,2,2
2007,GMC,YUKON,5.3 L  SLT SUV,7,5
2007,GMC,YUKON,6.2 L  DENALI S/R DVD/NAV SUV,7,5
2007,GMC,YUKON,6.2 L  DENALI SUV,7,5
2007,Honda,ACCORD,2.4 L  VTI E SE Sedan,5,4
2007,Honda,ACCORD,2.4 L  VTI E Sedan,5,4
2007,Honda,ACCORD,2.4 L  VTI L Sedan,5,4
2007,Honda,ACCORD,2.4 L  VTI-E SE Sedan,5,4
2007,Honda,ACCORD,2.4 L MANUAL VTI L Sedan,5,4
2007,Honda,ACCORD,3.0 L  CLOTH Sedan,5,4
2007,Honda,ACCORD,3.0 L  LTH Sedan,5,4
2007,Honda,CITY,1.3 L  LXI Sedan,5,4
2007,Honda,CITY,1.3 L MANUAL LXI Sedan,5,4
2007,Honda,CITY,1.5 L  EXI Sedan,5,4
2007,Honda,CIVIC,1.8 L  EXI A/W Sedan,5,4
2007,Honda,CIVIC,1.8 L  EXI Sedan,5,4
2007,Honda,CIVIC,1.8 L  LXI Sedan,5,4
2007,Honda,CIVIC,1.8 L  VTI LTH Sedan,5,4
2007,Honda,CIVIC,1.8 L MANUAL LXI Sedan,5,4
2007,Honda,CRV,2.4 L  RVI SUV,5,5
2007,Honda,CRV,2.4 L  RVSI LTH SUV,5,5
2007,Honda,CRV,2.4 L  RVSI SUV,5,5
2007,Honda,CRV,2.4 L MANUAL RVI SUV,5,5
2007,Honda,JAZZ,1.5 L CVT ES Hatchback,5,5
2007,Honda,JAZZ,1.5 L CVT LS Hatchback,5,5
2007,Honda,LEGEND,3.5 L  STD Sedan,5,4
2007,Honda,MRV,3.5 L  EX SUV,8,5
2007,Honda,MRV,3.5 L  EXL SUV,8,5
2007,Honda,ODYSSEY,3.5 L  EX MPV,7,5
2007,Honda,ODYSSEY,3.5 L  EXL MPV,7,5
2007,Honda,S2000,2.0 L MANUAL STD Convertible,2,2
2007,Hummer,H2,6.2 L  LUXURY SUV,7,5
2007,Hummer,H2,6.2 L  STD SUV,7,5
2007,Hummer,H3,3.7 L  STD SUV,5,5
2007,Hyundai,ACCENT,1.4 L  GL MID Sedan,5,4
2007,Hyundai,ACCENT,1.4 L  GL Sedan,5,4
2007,Hyundai,ACCENT,1.4 L  GL TOP Sedan,5,4
2007,Hyundai,ACCENT,1.4 L MANUAL GL Sedan,5,4
2007,Hyundai,ACCENT,1.6 L  GL MID Sedan,5,4
2007,Hyundai,ACCENT,1.6 L  GLS  TOP Sedan,5,4
2007,Hyundai,ACCENT,1.6 L  GLS Sedan,5,4
2007,Hyundai,ATOS PRIME,1.0 L MANUAL STD Hatchback,5,5
2007,Hyundai,ATOS PRIME,1.1 L MANUAL STD Hatchback,5,5
2007,Hyundai,AZERA,2.7 L  GLS Sedan,5,4
2007,Hyundai,AZERA,3.3 L  GLS Sedan,5,4
2007,Hyundai,COUPE,2.0 L  GLS Coupe,4,2
2007,Hyundai,COUPE,2.0 L MANUAL GLS Coupe,4,2
2007,Hyundai,COUPE,2.7 L  GLS Coupe,4,2
2007,Hyundai,ELANTRA,1.6 L  GL Sedan,5,4
2007,Hyundai,ELANTRA,2.0 L  GL Sedan,5,4
2007,Hyundai,GETZ,1.1 L MANUAL STD Hatchback,5,5
2007,Hyundai,GETZ,1.4 L  STD Hatchback,5,5
2007,Hyundai,GETZ,1.6 L  STD Hatchback,5,5
2007,Hyundai,MATRIX,1.6 L  STD Hatchback,5,5
2007,Hyundai,MATRIX,1.6 L MANUAL GL Hatchback,5,5
2007,Hyundai,MATRIX,1.8 L  STD Hatchback,5,5
2007,Hyundai,SANTA FE,2.2 L  STD SUV,5,5
2007,Hyundai,SANTA FE,2.7 L  GL TOP SUV,5,5
2007,Hyundai,SANTA FE,2.7 L  GL TOP SUV,7,5
2007,Hyundai,SANTA FE,2.7 L  GLS TOP SUV,5,5
2007,Hyundai,SANTA FE,2.7 L  GLS TOP SUV,7,5
2007,Hyundai,SONATA,2.4 L  GL Sedan,5,4
2007,Hyundai,SONATA,2.4 L  GLS Sedan,5,4
2007,Hyundai,TERRACAN,3.5 L  STD SUV,7,5
2007,Hyundai,TERRACAN,3.5 L  TOP SUV,7,5
2007,Hyundai,TRAJET,2.7 L  STD MPV,8,5
2007,Hyundai,TRAJET,2.7 L  TOP MPV,8,5
2007,Hyundai,TUCSON,2.0 L  GL SUV,5,5
2007,Hyundai,TUCSON,2.0 L  GL TOP SUV,5,5
2007,Hyundai,TUCSON,2.0 L  GLS SUV,5,5
2007,Hyundai,TUCSON,2.7 L  GL SUV,5,5
2007,Hyundai,TUCSON,2.7 L  GLS SUV,5,5
2007,Hyundai,VERACRUZ,3.8 L  GL SUV,7,5
2007,Hyundai,VERACRUZ,3.8 L  GLS SUV,7,5
2007,Hyundai,VERACRUZ,3.8 L  GLS TOP SUV,7,5
2007,Infiniti,FX35,3.5 L  STD SUV,5,5
2007,Infiniti,FX45,4.5 L  STD SUV,5,5
2007,Infiniti,G35,3.5 L  STD Coupe,4,2
2007,Infiniti,G35,3.5 L  STD Sedan,5,4
2007,Infiniti,G35,3.5 L  TOP Sedan,5,4
2007,Infiniti,M35,3.5 L  STD Sedan,5,4
2007,Infiniti,M45,4.5 L  STD Sedan,5,4
2007,Infiniti,QX56,5.6 L  TOP SUV,8,5
2007,Jaguar,S TYPE,2.5 L  STD Sedan,5,4
2007,Jaguar,S TYPE,3.0 L  STD Sedan,5,4
2007,Jaguar,S TYPE,4.2 L  STD Sedan,5,4
2007,Jaguar,S TYPE,4.2 L  SUPERCHARGED Sedan,5,4
2007,Jaguar,X TYPE,2.1 L  SE Sedan,5,4
2007,Jaguar,X TYPE,2.5 L  SE Sedan,5,4
2007,Jaguar,X TYPE,3.0 L  SE Sedan,5,4
2007,Jaguar,XJ,3.0 L  STD Sedan,5,4
2007,Jaguar,XJ,3.5 L  STD Sedan,5,4
2007,Jaguar,XJ,4.2 L  STD Sedan,5,4
2007,Jaguar,XJ,4.2 L  SUPERCHARGER Sedan,5,4
2007,Jaguar,XK,4.2 L  PORTFOLIO Convertible,4,2
2007,Jaguar,XK,4.2 L  PORTFOLIO Coupe,4,2
2007,Jaguar,XK,4.2 L  SUPERCHARGE Convertible,4,2
2007,Jaguar,XK,4.2 L  SUPERCHARGE Coupe,4,2
2007,Jaguar,XK8,4.2 L  STD Convertible,4,2
2007,Jaguar,XK8,4.2 L  STD Coupe,4,2
2007,Jaguar,XKR,4.2 L  STD Convertible,4,2
2007,Jaguar,XKR,4.2 L  STD Coupe,4,2
2007,Jeep,CHEROKEE,3.7 L  LIMITED SUV,5,5
2007,Jeep,CHEROKEE,3.7 L  LIMITED TOP SUV,5,5
2007,Jeep,CHEROKEE,3.7 L  SPORT SUV,5,5
2007,Jeep,COMMANDER,3.7 L  LAREDO SUV,7,5
2007,Jeep,COMMANDER,4.7 L  LIMITED SUV,7,5
2007,Jeep,COMMANDER,5.7 L  OVERLAND SUV,7,5
2007,Jeep,COMPASS,2.4 L CVT LIMITED SUV,5,5
2007,Jeep,COMPASS,2.4 L CVT SPORT SUV,6,5
2007,Jeep,GRAND CHEROKEE,3.7 L  LAREDO SUV,5,5
2007,Jeep,GRAND CHEROKEE,4.7 L  LIMITED SUV,5,5
2007,Jeep,GRAND CHEROKEE,5.7 L  OVERLAND SUV,5,5
2007,Jeep,GRAND CHEROKEE,6.1 L  SRT8 SUV,5,5
2007,Jeep,PATRIOT,2.4 L CVT LOWLINE SUV,5,5
2007,Jeep,WRANGLER,3.8 L  SAHARA SUV,4,3
2007,Jeep,WRANGLER,3.8 L  SPORT S/T SUV,4,2
2007,Jeep,WRANGLER,3.8 L  SPORT SUV,4,2
2007,Jeep,WRANGLER,3.8 L MANUAL SAHARA SUV,4,3
2007,Jeep,WRANGLER,3.8 L MANUAL SPORT S/T SUV,4,2
2007,Jeep,WRANGLER,3.8 L MANUAL SPORT SUV,4,2
2007,Jeep,WRANGLER UNLIMITED,3.8 L  SAHARA NAVIGATION SUV,4,5
2007,Jeep,WRANGLER UNLIMITED,3.8 L  SAHARA SUV,5,5
2007,Kia,CARENS,2.0 L  STD MPV,5,5
2007,Kia,CARNIVAL,3.5 L  STD MPV,7,5
2007,Kia,CERATO,1.6 L  LX Sedan,5,4
2007,Kia,CERATO,1.6 L  STD Sedan,5,4
2007,Kia,CERATO,1.6 L MANUAL LX Sedan,5,4
2007,Kia,CERATO,1.6 L MANUAL STD Sedan,5,4
2007,Kia,CERATO,2.0 L  SX Sedan,5,4
2007,Kia,OPRIUS,3.8 L  STD Sedan,5,4
2007,Kia,OPRIUS,3.8 L  TOP Sedan,5,4
2007,Kia,OPTIMA,2.0 L  STD Sedan,5,4
2007,Kia,OPTIMA,2.4 L  STD Sedan,5,4
2007,Kia,PICANTO,1.1 L  LX Hatchback,5,5
2007,Kia,PICANTO,1.1 L MANUAL LX Hatchback,5,5
2007,Kia,RIO,1.4 L  EX TOP Sedan,4,4
2007,Kia,RIO,1.4 L  LX Sedan,4,4
2007,Kia,SORENTO,2.4 L  STD SUV,5,5
2007,Kia,SORENTO,3.5 L  STD SUV,5,5
2007,Kia,SPORTAGE,2.0 L  LX SUV,5,5
2007,Kia,SPORTAGE,2.7 L  LX SUV,5,5
2007,Lamborghini,GALLARDO,5.0 L E-GEAR STD Convertible,2,2
2007,Lamborghini,GALLARDO,5.0 L E-GEAR STD Coupe,2,2
2007,Lamborghini,GALLARDO,5.0 L MANUAL STD Convertible,2,2
2007,Lamborghini,GALLARDO,5.0 L MANUAL STD Coupe,2,2
2007,Lamborghini,MURCIELAGO,6.5 L E-GEAR LP-640 Coupe,2,2
2007,Lamborghini,MURCIELAGO,6.5 L E-GEAR LP-640 ROADSTER Convertible,2,2
2007,Lamborghini,MURCIELAGO,6.5 L MANUAL LP-640 Coupe,2,2
2007,Lamborghini,MURCIELAGO,6.5 L MANUAL LP-640 ROADSTER Convertible,2,2
2007,Land Rover,DEFENDER,2.4 L MANUAL 110 SUV,6,5
2007,Land Rover,DEFENDER,2.4 L MANUAL 90 SUV,4,3
2007,Land Rover,LR2,3.2 L  HSE SUV,5,5
2007,Land Rover,LR2,3.2 L  SE SUV,5,5
2007,Land Rover,LR3,4.0 L  SE SUV,7,5
2007,Land Rover,LR3,4.4 L  HSE SUV,7,5
2007,Land Rover,RANGE ROVER,4.2 L  SUPERCHARGED SUV,5,5
2007,Land Rover,RANGE ROVER,4.4 L  HSE SUV,5,5
2007,Land Rover,RANGE ROVER SPORT,4.2 L  SC HST SUV,5,4
2007,Land Rover,RANGE ROVER SPORT,4.2 L  SUPERCHARGED SUV,5,5
2007,Land Rover,RANGE ROVER SPORT,4.4 L  HSE SUV,5,5
2007,Lexus,ES350,3.5 L MULTIMODE BASE Sedan,5,4
2007,Lexus,ES350,3.5 L MULTIMODE NAVIGATION Sedan,5,4
2007,Lexus,ES350,3.5 L MULTIMODE NAVIGATION TOP Sedan,5,4
2007,Lexus,ES350,3.5 L MULTIMODE TOP Sedan,5,4
2007,Lexus,GS300,3.0 L TIPTRONIC BASE Sedan,5,4
2007,Lexus,GS300,3.0 L TIPTRONIC NAVIGATION Sedan,5,4
2007,Lexus,GS430,4.3 L TIPTRONIC TOP Sedan,5,4
2007,Lexus,IS300,3.0 L  BASE Sedan,5,4
2007,Lexus,IS300,3.0 L  LEATHER Sedan,5,4
2007,Lexus,IS300,3.0 L  NAVIGATION Sedan,5,4
2007,Lexus,IS300,3.0 L  NAVIGATION TOP Sedan,5,4
2007,Lexus,LS460,4.6 L MULTIMODE LWB 4ST Sedan,4,4
2007,Lexus,LS460,4.6 L MULTIMODE LWB 5ST Sedan,5,4
2007,Lexus,LS460,4.6 L MULTIMODE PLATINUM LWB 4ST Sedan,4,4
2007,Lexus,LS460,4.6 L MULTIMODE PREMIER SWB Sedan,5,4
2007,Lexus,LS460,4.6 L MULTIMODE PRESTIGE LWB 5ST Sedan,5,4
2007,Lexus,LS460,4.6 L MULTIMODE SWB Sedan,5,4
2007,Lexus,LX470,4.7 L  NAVIGATION SUV,8,5
2007,Lexus,RX350,3.5 L TIPTRONIC BASE SUV,5,5
2007,Lexus,RX350,3.5 L TIPTRONIC SPORTS SUV,5,5
2007,Lexus,RX350,3.5 L TIPTRONIC TOP SUV,5,5
2007,Lexus,SC430,4.3 L  STD Coupe/Cabriolet,4,2
2007,Lincoln,MKX,3.5 L  STD SUV,5,5
2007,Lincoln,NAVIGATOR,5.4 L  ULTIMATE SUV,8,5
2007,Lincoln,TOWN CAR,4.6 L  EXECUTIVE Sedan,5,4
2007,Maserati,GRANSPORT,4.2 L F1 STD Coupe,4,2
2007,Maserati,QUATTROPORTE,4.2 L  STD Sedan,5,4
2007,Maserati,QUATTROPORTE,4.7 L  S Sedan,5,4
2007,Maybach,57,5.5 L  V12 Sedan,4,4
2007,Maybach,57 S,6.0 L  V12 Sedan,4,4
2007,Maybach,62,5.5 L  V12 Sedan,4,4
2007,Maybach,62 S,6.0 L  V12 Sedan,4,4
2007,Mazda,3,1.6 L  S Hatchback,5,5
2007,Mazda,3,1.6 L  S Sedan,5,4
2007,Mazda,3,1.6 L  V Sedan,5,4
2007,Mazda,3 SPORT,1.6 L  S Hatchback,5,5
2007,Mazda,6,2.0 L  S Sedan,5,4
2007,Mazda,6,2.0 L MANUAL S Sedan,5,4
2007,Mazda,CX-9,3.7 L MULTIMODE GTX SUV,7,5
2007,Mazda,MX-5,2.0 L  SPORT Hard Top,2,2
2007,Mazda,MX-5,2.0 L MANUAL SPORT Hard Top,2,2
2007,McLaren,SLR,5.4 L  722 Coupe,2,2
2007,McLaren,SLR,5.4 L  ROADSTER Convertible,2,2
2007,McLaren,SLR,5.4 L  STD Coupe,2,2
2007,Mercedes-Benz,B150,1.5 L CVT STD Hatchback,5,5
2007,Mercedes-Benz,B160,1.5 L CVT STD Hatchback,5,5
2007,Mercedes-Benz,B180,1.7 L CVT STD Hatchback,5,5
2007,Mercedes-Benz,B200,2.0 L CVT STD Hatchback,5,5
2007,Mercedes-Benz,B200,2.0 L CVT TURBO Hatchback,5,5
2007,Mercedes-Benz,C160 K,1.8 L  SPORTCOUPE Hatchback,4,3
2007,Mercedes-Benz,C180 K,1.8 L  AVANTGARDE Sedan,5,4
2007,Mercedes-Benz,C180 K,1.8 L  CLASSIC Sedan,5,4
2007,Mercedes-Benz,C180 K,1.8 L  ELEGANCE Sedan,5,4
2007,Mercedes-Benz,C180 K,1.8 L  SPORTCOUPE Hatchback,4,3
2007,Mercedes-Benz,C200 K,1.8 L  CLASSIC Sedan,5,4
2007,Mercedes-Benz,C200 K,1.8 L  ELEGANCE Sedan,5,4
2007,Mercedes-Benz,C200 K,1.8 L  SPORTCOUPE Hatchback,4,3
2007,Mercedes-Benz,C230,2.5 L  ELEGANCE Sedan,5,4
2007,Mercedes-Benz,C230,2.5 L  SPORTCOUPE Hatchback,4,3
2007,Mercedes-Benz,C280,3.0 L  AVANTGARDE Sedan,5,4
2007,Mercedes-Benz,C280,3.0 L  ELEGANCE Sedan,5,4
2007,Mercedes-Benz,C350,3.5 L GEARTRONIC AVANTGARDE Sedan,5,4
2007,Mercedes-Benz,C63 AMG,6.2 L  STD Sedan,5,4
2007,Mercedes-Benz,CL500,5.5 L TIPTRONIC STD Coupe,4,2
2007,Mercedes-Benz,CL600,5.5 L TIPTRONIC STD Coupe,4,2
2007,Mercedes-Benz,CL63 AMG,5.5 L TIPTRONIC STD Coupe,4,2
2007,Mercedes-Benz,CL65 AMG,6.0 L  STD Coupe,4,2
2007,Mercedes-Benz,CLK200 K,1.8 L  STD Convertible,4,2
2007,Mercedes-Benz,CLK200 K,1.8 L  STD Coupe,4,2
2007,Mercedes-Benz,CLK280,3.0 L  STD Convertible,4,2
2007,Mercedes-Benz,CLK280,3.0 L  STD Coupe,4,2
2007,Mercedes-Benz,CLK350,3.5 L  STD Convertible,4,2
2007,Mercedes-Benz,CLK350,3.5 L  STD Coupe,4,2
2007,Mercedes-Benz,CLK500,5.5 L  STD Convertible,4,2
2007,Mercedes-Benz,CLK500,5.5 L  STD Coupe,4,2
2007,Mercedes-Benz,CLK55 AMG,5.5 L  STD Convertible,4,2
2007,Mercedes-Benz,CLK55 AMG,5.5 L  STD Coupe,4,2
2007,Mercedes-Benz,CLK63 AMG,6.3 L  STD Convertible,4,2
2007,Mercedes-Benz,CLK63 AMG,6.3 L  STD Coupe,4,2
2007,Mercedes-Benz,CLS350,3.5 L  STD Sedan,4,4
2007,Mercedes-Benz,CLS500,5.5 L  STD Sedan,5,4
2007,Mercedes-Benz,CLS63 AMG,6.3 L  STD Sedan,4,4
2007,Mercedes-Benz,E200,1.8 L  KOMPRESSOR Sedan,5,4
2007,Mercedes-Benz,E230,2.5 L  STD Sedan,5,4
2007,Mercedes-Benz,E240,2.6 L  STD Sedan,5,4
2007,Mercedes-Benz,E280,3.0 L  STD Sedan,5,4
2007,Mercedes-Benz,E320,3.0 L  CDI Sedan,5,4
2007,Mercedes-Benz,E350,3.5 L  4MATIC Sedan,5,4
2007,Mercedes-Benz,E350,3.5 L  STD Sedan,5,4
2007,Mercedes-Benz,E500,5.0 L  4MATIC Sedan,5,4
2007,Mercedes-Benz,E500,5.0 L  AVANTGARDE SPORTS Sedan,5,4
2007,Mercedes-Benz,E63 AMG,6.3 L  STD Sedan,5,4
2007,Mercedes-Benz,G500,5.0 L  STD SUV,7,5
2007,Mercedes-Benz,G500,5.0 L  SWB  Convertible,4,3
2007,Mercedes-Benz,G55 AMG,5.5 L  STD SUV,5,5
2007,Mercedes-Benz,GL450,4.7 L  STD SUV,7,5
2007,Mercedes-Benz,GL500,5.5 L  STD SUV,7,5
2007,Mercedes-Benz,ML350,3.5 L  AMG KIT SUV,5,5
2007,Mercedes-Benz,ML500,5.5 L  STD SUV,5,5
2007,Mercedes-Benz,ML63 AMG,6.2 L  STD SUV,5,5
2007,Mercedes-Benz,R350,3.5 L  STD MPV,6,5
2007,Mercedes-Benz,R350L,3.5 L  STD MPV,6,5
2007,Mercedes-Benz,R500,5.0 L  STD MPV,7,5
2007,Mercedes-Benz,R500 L,5.5 L  STD MPV,7,5
2007,Mercedes-Benz,S280,3.0 L  STD Sedan,5,4
2007,Mercedes-Benz,S350,3.5 L  AMG Sedan,5,4
2007,Mercedes-Benz,S350,3.5 L  LWB Sedan,5,4
2007,Mercedes-Benz,S500,5.5 L  LWB Sedan,5,4
2007,Mercedes-Benz,S600,5.5 L  LWB Sedan,5,4
2007,Mercedes-Benz,S63 AMG,6.3 L  STD Sedan,5,4
2007,Mercedes-Benz,S65 AMG,6.0 L  STD Sedan,5,4
2007,Mercedes-Benz,SL350,3.5 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SL500,5.5 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SL55 AMG,5.5 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SL600,5.5 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SL65 AMG,6.0 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SLK200,1.8 L  KOMPRESSOR Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SLK200 K,1.8 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SLK280,3.0 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SLK350,3.5 L  SPORT Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SLK55 AMG,5.5 L  STD Coupe/Cabriolet,2,2
2007,Mercedes-Benz,SLR MCLAREN,5.4 L  722 EDITION Coupe,2,2
2007,Mercedes-Benz,SLR MCLAREN,5.4 L  ROADSTER Convertible,2,2
2007,Mercedes-Benz,SLR MCLAREN,5.4 L  STD Coupe,2,2
2007,Mercedes-Benz,VIANO,3.0 L  CDI Mini Bus,7,5
2007,Mercury,GRAND MARQUIS,4.6 L  STD Sedan,5,4
2007,Mercury,MARINER,3.0 L  STD SUV,5,5
2007,Mercury,MILAN,2.3 L  PREMIER Sedan,5,4
2007,Mercury,MOUNTAINEER,4.0 L  STD SUV,7,5
2007,MINI,COOPER,1.6 L  CABRIO Convertible,4,2
2007,MINI,COOPER,1.6 L  STD Hatchback,4,3
2007,MINI,COOPER S,1.6 L  CABRIO Convertible,4,2
2007,MINI,COOPER S,1.6 L  STD Hatchback,4,3
2007,Mitsubishi,ECLIPSE,2.4 L  GS Coupe,4,2
2007,Mitsubishi,ECLIPSE,3.8 L MULTIMODE GT Coupe,4,2
2007,Mitsubishi,GALANT,2.4 L  GLS Sedan,5,4
2007,Mitsubishi,GALANT,3.8 L  GTS Sedan,5,4
2007,Mitsubishi,GRANDIS,2.4 L  STD MPV,7,5
2007,Mitsubishi,LANCER,1.3 L  GL Sedan,5,4
2007,Mitsubishi,LANCER,1.3 L MANUAL GL Sedan,5,4
2007,Mitsubishi,LANCER,1.6 L  GLX LOWLINE Sedan,5,4
2007,Mitsubishi,LANCER,2.0 L MANUAL EVO IX Sedan,5,4
2007,Mitsubishi,NATIVA,3.0 L  GLS SUV,5,5
2007,Mitsubishi,OUTLANDER,2.4 L CVT + MANUAL MODE GLX SUV,5,5
2007,Mitsubishi,PAJERO,3.0 L  GL SUV,5,5
2007,Mitsubishi,PAJERO,3.0 L  GLS LOWLINE SUV,5,3
2007,Mitsubishi,PAJERO,3.0 L  GLS MIDLINE SUV,7,5
2007,Mitsubishi,PAJERO,3.5 L  GLS LOWLINE SUV,7,5
2007,Mitsubishi,PAJERO,3.8 L  GLS HIGHLINE TOP SUV,7,5
2007,Mitsubishi,PAJERO,3.8 L  GLS LOWLINE SUV,5,3
2007,Mitsubishi,PAJERO,3.8 L  GLS MIDLINE SUV,7,5
2007,Nissan,350Z,3.5 L  STD Convertible,2,2
2007,Nissan,350Z,3.5 L  STD Coupe,2,2
2007,Nissan,350Z,3.5 L MANUAL STD Coupe,2,2
2007,Nissan,ALTIMA,2.5 L CVT + MANUAL MODE S Sedan,5,4
2007,Nissan,ALTIMA,3.5 L CVT + MANUAL MODE SE Sedan,5,4
2007,Nissan,ARMADA,5.6 L  LE SUV,8,5
2007,Nissan,ARMADA,5.6 L  SE SUV,8,5
2007,Nissan,MAXIMA,3.5 L  STD Sedan,5,4
2007,Nissan,MAXIMA,3.5 L MANUAL STD Sedan,5,4
2007,Nissan,MURANO,3.5 L CVT + MANUAL MODE LE SUV,5,5
2007,Nissan,MURANO,3.5 L CVT + MANUAL MODE SL SUV,5,5
2007,Nissan,PATHFINDER,4.0 L  LE SUV,7,5
2007,Nissan,PATHFINDER,4.0 L  SE T1 SUV,7,5
2007,Nissan,PATHFINDER,4.0 L  XE SUV,7,5
2007,Nissan,PATROL,3.0 L  STD SUV,5,3
2007,Nissan,PATROL,4.2 L MANUAL SAFARI T1 SUV,7,5
2007,Nissan,PATROL,4.5 L  HT GL SUV,7,5
2007,Nissan,PATROL,4.5 L  STD SUV,5,3
2007,Nissan,PATROL,4.8 L  SUPER SAFARI T2 SUV,7,5
2007,Nissan,PATROL,4.8 L MANUAL SUPER SAFARI T2 SUV,7,5
2007,Nissan,SUNNY,1.6 L  CLASSIC EX  SALOON Sedan,5,4
2007,Nissan,SUNNY,1.6 L  CLASSIC Sedan,5,4
2007,Nissan,TIIDA,1.6 L  S Hatchback,5,5
2007,Nissan,TIIDA,1.6 L  SE Hatchback,5,5
2007,Nissan,TIIDA,1.6 L  SE Sedan,5,4
2007,Nissan,TIIDA,1.6 L MANUAL S Hatchback,5,5
2007,Nissan,TIIDA,1.6 L MANUAL SE Hatchback,5,5
2007,Nissan,TIIDA,1.6 L MANUAL SE Sedan,5,4
2007,Nissan,TIIDA,1.8 L  S PWR OPTS Hatchback,5,5
2007,Nissan,TIIDA,1.8 L  S PWR OPTS Sedan,5,4
